MYFILTER
L_SUPPKEY = '74136' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '30266' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '29867' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '42903' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '70207' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '96508' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '73905' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '36330' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '9976' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '72213' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '96502' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '1682' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '52000' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '53630' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '32119' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '61094' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '27605' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '30401' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '23613' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '82119' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '438' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '10989' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '29610' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '22658' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '44499' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '61909' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '8911' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '6210' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '63690' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '46996' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '65976' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '9786' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '49642' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '89292' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '99344' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '27508' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '44617' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '25018' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '92758' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '86791' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '95956' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '55443' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '26609' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '75711' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '71049' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '81971' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '93262' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '85522' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '41100' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '81837' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '34633' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '89635' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '22066' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '93666' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '86011' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '36729' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '44140' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '64007' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '69244' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '17716' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '53598' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '29526' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '64981' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '32659' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '63092' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '78828' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '61214' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '44988' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '69896' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '87110' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '36813' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '37311' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '54102' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '20909' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '75345' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '2147' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '57830' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '89667' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '33172' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '55770' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '17973' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '21932' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '1565' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '15158' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '94493' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '10690' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '14147' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '13040' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '46862' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '7764' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '51134' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '22828' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '40554' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '13740' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '53660' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '67330' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '30802' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '2336' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '70445' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '74430' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '48251' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '41431' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '43164' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '99420' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '62119' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '51795' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '8699' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '8610' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '42889' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '20031' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '15280' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '14746' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '95275' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '28173' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '89303' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '74461' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '29137' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '24913' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '69146' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '20643' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '52035' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '73059' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '44899' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '75171' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '85996' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '97993' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '50860' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '85210' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '40874' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '39866' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '30377' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '67743' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '85414' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '75073' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '51428' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '8023' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '45132' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '8946' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '97979' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '24164' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '62293' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '6895' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '49100' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '55579' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '73578' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '1781' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '29868' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '17330' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '89079' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '35622' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '29770' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '44756' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '46358' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '38677' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '71107' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '5897' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '92299' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '8531' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '74297' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '84584' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '34904' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '20002' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '88210' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '16918' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '32485' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '50477' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '47148' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '58671' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '86099' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '71402' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '97987' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '80578' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '2603' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '87327' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '63738' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '99463' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '87293' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '63932' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '61561' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '17795' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '97883' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '51197' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '72075' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '40534' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '22285' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '74709' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '7222' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '48887' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '2033' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '15331' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '89243' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '21792' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '58890' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '39057' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '94158' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '11446' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '41313' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '36140' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '40724' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '54499' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '26496' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '68868' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '65166' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '42300' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '53031' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '34610' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '13860' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '89966' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '80812' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '851' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '62924' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '92911' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '83205' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '16055' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '48786' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '78369' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '76163' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '25814' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '2591' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '62604' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '2725' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '82850' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '41320' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '23299' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '79338' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '85204' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '76500' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '505' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '32209' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '44620' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '60689' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '8403' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '54380' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '83010' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '88199' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '86569' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '95874' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '57952' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '96385' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '387' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '27147' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '51649' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '78156' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '78742' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '31205' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '83751' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '6095' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '44867' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '14837' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '31735' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '47175' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '4617' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '8030' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '40058' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '45824' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '68659' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '71875' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '56186' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '29015' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '26629' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '80512' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '9664' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '80255' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '20965' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '35400' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '58533' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '27465' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '32764' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '12128' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '43377' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '11617' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '3904' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '37404' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '51845' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '91254' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '13569' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '59702' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '40241' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '77317' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '74400' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '45122' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '37199' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '54793' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '12322' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '18594' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '36850' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '31471' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '19337' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '28564' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '49493' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '35762' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '7445' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '96764' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '32624' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '97157' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '90819' AND YEAR( O_ORDERDATE ) =1997
L_SUPPKEY = '79234' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '35666' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '82903' AND YEAR( O_ORDERDATE ) =1995
L_SUPPKEY = '4486' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '87493' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '10868' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '86752' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '16153' AND YEAR( O_ORDERDATE ) =1996
L_SUPPKEY = '66646' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '77741' AND YEAR( O_ORDERDATE ) =1992
L_SUPPKEY = '86756' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '74347' AND YEAR( O_ORDERDATE ) =1998
L_SUPPKEY = '27284' AND YEAR( O_ORDERDATE ) =1993
L_SUPPKEY = '85874' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '7847' AND YEAR( O_ORDERDATE ) =1994
L_SUPPKEY = '97263' AND YEAR( O_ORDERDATE ) =1996
